"RACEID","DRIVERID","STOP","LAP","TIME","DURATION","MILLISECONDS","DATETIME_PITSTOP","DRIVERREF"
981,4,1,30,"14:47:38","24.442",24442,03-SEP-17,"alonso"
981,817,1,37,"14:56:51","23.951",23951,03-SEP-17,"ricciardo"
982,838,1,1,"20:06:35","31.550",31550,17-SEP-17,"vandoorne"
982,828,1,1,"20:06:48","40.125",40125,17-SEP-17,"ericsson"
982,835,2,2,"20:09:56","26.206",26206,17-SEP-17,"jolyon_palmer"
982,840,2,2,"20:10:07","29.294",29294,17-SEP-17,"stroll"
982,817,3,3,"20:13:01","24.362",24362,17-SEP-17,"ricciardo"
982,832,3,3,"20:13:10","25.356",25356,17-SEP-17,"sainz"
982,154,3,3,"20:13:19","26.228",26228,17-SEP-17,"grosjean"
982,825,4,11,"20:31:52","30.132",30132,17-SEP-17,"kevin_magnussen"
982,825,5,24,"21:01:10","30.504",30504,17-SEP-17,"kevin_magnussen"
982,807,5,28,"21:08:46","30.005",30005,17-SEP-17,"hulkenberg"
982,828,6,31,"21:17:01","30.067",30067,17-SEP-17,"ericsson"
982,839,6,38,"21:29:07","29.134",29134,17-SEP-17,"ocon"
983,825,1,10,"15:20:13","23.766",23766,01-OCT-17,"kevin_magnussen"
983,838,1,13,"15:25:04","24.580",24580,01-OCT-17,"vandoorne"
983,20,1,27,"15:47:42","23.695",23695,01-OCT-17,"vettel"
983,836,1,37,"16:05:08","25.060",25060,01-OCT-17,"wehrlein"
984,840,1,4,"14:11:34","23.475",23475,08-OCT-17,"stroll"
984,830,1,21,"14:39:13","22.620",22620,08-OCT-17,"max_verstappen"
984,4,1,25,"14:46:28","24.636",24636,08-OCT-17,"alonso"
984,840,2,35,"15:02:52","22.736",22736,08-OCT-17,"stroll"
985,825,1,1,"14:05:31","25.112",25112,22-OCT-17,"kevin_magnussen"
985,815,1,12,"14:24:19","24.326",24326,22-OCT-17,"perez"
985,822,1,18,"14:34:03","23.459",23459,22-OCT-17,"bottas"
985,830,1,24,"14:44:17","24.325",24325,22-OCT-17,"max_verstappen"
985,830,2,37,"15:06:06","23.423",23423,22-OCT-17,"max_verstappen"
986,1,1,1,"13:04:57","29.283",29283,29-OCT-17,"hamilton"
986,839,1,20,"13:30:35","22.665",22665,29-OCT-17,"ocon"
986,830,1,32,"13:46:33","22.570",22570,29-OCT-17,"max_verstappen"
986,8,1,32,"13:47:13","22.540",22540,29-OCT-17,"raikkonen"
987,20,1,1,"14:04:42","19.097",19097,12-NOV-17,"vettel"
987,13,1,1,"14:04:50","18.238",18238,12-NOV-17,"massa"
987,843,1,1,"14:04:59","19.936",19936,12-NOV-17,"brendon_hartley"
987,8,2,2,"14:07:05","18.027",18027,12-NOV-17,"raikkonen"
987,832,2,2,"14:07:13","18.604",18604,12-NOV-17,"sainz"
987,836,2,2,"14:07:20","19.160",19160,12-NOV-17,"wehrlein"
987,830,3,3,"14:09:17","18.017",18017,12-NOV-17,"max_verstappen"
987,843,3,3,"14:09:29","17.738",17738,12-NOV-17,"brendon_hartley"
987,13,4,27,"14:40:48","23.275",23275,12-NOV-17,"massa"
987,807,4,30,"14:44:43","24.054",24054,12-NOV-17,"hulkenberg"
987,154,4,48,"15:08:02","34.438",34438,12-NOV-17,"grosjean"
988,807,1,17,"17:33:10","29.724",29724,26-NOV-17,"hulkenberg"
988,843,1,26,"17:49:52","21.598",21598,26-NOV-17,"brendon_hartley"
957,13,1,6,"13:16:20","29.243",29243,10-JUL-16,"massa"
957,1,1,7,"13:18:15","30.343",30343,10-JUL-16,"hamilton"
957,828,1,7,"13:18:48","35.393",35393,10-JUL-16,"ericsson"
957,822,2,16,"13:36:28","29.282",29282,10-JUL-16,"bottas"
957,3,2,17,"13:37:29","29.715",29715,10-JUL-16,"rosberg"
957,18,2,17,"13:38:19","29.588",29588,10-JUL-16,"button"
957,830,2,18,"13:39:11","29.429",29429,10-JUL-16,"max_verstappen"
957,825,3,40,"14:17:42","28.450",28450,10-JUL-16,"kevin_magnussen"
958,154,1,14,"14:24:03","22.427",22427,24-JUL-16,"grosjean"
958,830,1,16,"14:26:36","22.389",22389,24-JUL-16,"max_verstappen"
958,825,1,24,"14:38:48","21.990",21990,24-JUL-16,"kevin_magnussen"
958,8,1,29,"14:45:43","21.951",21951,24-JUL-16,"raikkonen"
958,825,2,36,"14:56:36","22.051",22051,24-JUL-16,"kevin_magnussen"
958,835,2,39,"15:00:49","21.665",21665,24-JUL-16,"jolyon_palmer"
958,822,2,43,"15:06:27","21.405",21405,24-JUL-16,"bottas"
958,13,2,65,"15:39:36","22.366",22366,24-JUL-16,"massa"
959,13,1,9,"14:15:48","18.590",18590,31-JUL-16,"massa"
959,825,1,11,"14:18:33","19.034",19034,31-JUL-16,"kevin_magnussen"
959,18,1,13,"14:21:12","19.427",19427,31-JUL-16,"button"
959,154,1,17,"14:26:51","20.301",20301,31-JUL-16,"grosjean"
959,830,2,28,"14:41:22","19.137",19137,31-JUL-16,"max_verstappen"
959,825,2,32,"14:47:45","19.159",19159,31-JUL-16,"kevin_magnussen"
959,815,3,43,"15:02:46","19.379",19379,31-JUL-16,"perez"
959,817,3,46,"15:05:49","18.979",18979,31-JUL-16,"ricciardo"
959,4,3,47,"15:08:04","19.127",19127,31-JUL-16,"alonso"
960,831,1,1,"14:05:52","26.390",26390,28-AUG-16,"nasr"
960,154,1,6,"14:16:08","23.705",23705,28-AUG-16,"grosjean"
960,817,1,9,"14:24:30","16:38.401",998401,28-AUG-16,"ricciardo"
960,835,2,9,"14:24:40","16:40.234",1000234,28-AUG-16,"jolyon_palmer"
960,8,3,9,"14:25:53","15:43.158",943158,28-AUG-16,"raikkonen"
1002,817,1,1,"15:15:35","24.805",24805,02-SEP-18,"ricciardo"
1002,154,1,23,"15:48:27","24.779",24779,02-SEP-18,"grosjean"
1002,20,2,29,"15:56:58","24.301",24301,02-SEP-18,"vettel"
1002,839,1,38,"16:09:51","24.827",24827,02-SEP-18,"ocon"
1003,845,1,3,"20:21:50","30.477",30477,16-SEP-18,"sirotkin"
1003,822,1,16,"20:45:39","28.542",28542,16-SEP-18,"bottas"
1003,8,1,22,"20:56:20","29.513",29513,16-SEP-18,"raikkonen"
1003,843,2,36,"21:22:59","29.464",29464,16-SEP-18,"brendon_hartley"
1003,840,1,40,"21:30:02","28.767",28767,16-SEP-18,"stroll"
1003,825,3,48,"21:44:52","29.324",29324,16-SEP-18,"kevin_magnussen"
1004,825,1,9,"14:28:59","29.904",29904,30-SEP-18,"kevin_magnussen"
1004,822,1,12,"14:33:30","29.794",29794,30-SEP-18,"bottas"
1004,807,1,35,"15:12:47","30.625",30625,30-SEP-18,"hulkenberg"
1005,825,1,2,"14:17:48","29.007",29007,07-OCT-18,"kevin_magnussen"
1005,830,1,21,"14:50:08","28.789",28789,07-OCT-18,"max_verstappen"
1005,815,1,24,"14:55:30","23.635",23635,07-OCT-18,"perez"
1005,154,1,29,"15:03:29","23.692",23692,07-OCT-18,"grosjean"
1005,840,2,39,"15:20:25","29.804",29804,07-OCT-18,"stroll"
1006,845,1,10,"13:31:11","23.686",23686,21-OCT-18,"sirotkin"
1006,822,1,23,"13:53:07","23.478",23478,21-OCT-18,"bottas"
1006,845,2,29,"14:04:26","23.715",23715,21-OCT-18,"sirotkin"
1007,843,1,1,"13:14:35","22.055",22055,28-OCT-18,"brendon_hartley"
1007,807,1,12,"13:30:08","23.037",23037,28-OCT-18,"hulkenberg"
1007,20,1,17,"13:36:37","22.658",22658,28-OCT-18,"vettel"
1007,825,1,43,"14:15:14","22.390",22390,28-OCT-18,"kevin_magnussen"
1007,822,3,62,"14:40:33","22.512",22512,28-OCT-18,"bottas"
1008,842,1,22,"15:41:18","23.757",23757,11-NOV-18,"gasly"
1008,830,1,35,"15:56:38","23.432",23432,11-NOV-18,"max_verstappen"
1008,843,1,49,"16:15:11","23.422",23422,11-NOV-18,"brendon_hartley"
1009,844,1,7,"17:29:43","21.828",21828,25-NOV-18,"leclerc"
1009,815,1,26,"18:04:04","22.112",22112,25-NOV-18,"perez"
1009,845,1,35,"18:20:39","22.755",22755,25-NOV-18,"sirotkin"
1010,817,1,1,"16:15:30","33.027",33027,17-MAR-19,"ricciardo"
1010,825,1,14,"16:34:47","22.388",22388,17-MAR-19,"kevin_magnussen"
1010,830,1,25,"16:50:47","21.157",21157,17-MAR-19,"max_verstappen"
1010,9,2,28,"16:58:10","22.343",22343,17-MAR-19,"kubica"
1011,154,1,1,"18:15:49","32.082",32082,31-MAR-19,"grosjean"
1011,825,1,10,"18:30:10","24.948",24948,31-MAR-19,"kevin_magnussen"
1011,826,1,12,"18:33:44","26.508",26508,31-MAR-19,"kvyat"
1011,841,1,16,"18:40:11","27.725",27725,31-MAR-19,"giovinazzi"
1011,9,2,27,"18:59:03","24.313",24313,31-MAR-19,"kubica"
1011,1,2,34,"19:08:53","24.324",24324,31-MAR-19,"hamilton"
1011,826,2,38,"19:16:45","30.761",30761,31-MAR-19,"kvyat"
1011,832,3,40,"19:20:46","24.985",24985,31-MAR-19,"sainz"
1012,825,1,9,"14:29:10","23.964",23964,14-APR-19,"kevin_magnussen"
1012,20,1,18,"14:43:39","22.749",22749,14-APR-19,"vettel"
1012,1,1,22,"14:50:01","22.644",22644,14-APR-19,"hamilton"
1012,9,1,26,"14:58:30","32.627",32627,14-APR-19,"kubica"
1012,830,2,34,"15:10:12","22.365",22365,14-APR-19,"max_verstappen"
1012,844,2,42,"15:23:18","24.227",24227,14-APR-19,"leclerc"
1013,841,1,7,"16:27:02","20.776",20776,28-APR-19,"giovinazzi"
1013,20,1,11,"16:33:45","19.981",19981,28-APR-19,"vettel"
1013,9,2,23,"16:57:00","21.037",21037,28-APR-19,"kubica"
1013,825,2,39,"17:26:07","20.859",20859,28-APR-19,"kevin_magnussen"
1014,830,1,20,"15:40:52","22.417",22417,12-MAY-19,"max_verstappen"
1014,848,1,25,"15:48:27","23.591",23591,12-MAY-19,"albon"
1014,847,1,32,"15:59:33","22.442",22442,12-MAY-19,"russell"
1014,826,2,45,"16:16:25","33.821",33821,12-MAY-19,"kvyat"
1014,815,2,45,"16:17:06","22.896",22896,12-MAY-19,"perez"
1015,807,1,9,"15:24:59","25.532",25532,26-MAY-19,"hulkenberg"
1015,20,1,11,"15:27:12","24.483",24483,26-MAY-19,"vettel"
988,154,1,32,"17:59:52","21.850",21850,26-NOV-17,"grosjean"
1028,847,2,46,"14:33:29","28.748",28748,03-NOV-19,"russell"
989,832,1,22,"16:46:46","23.868",23868,25-MAR-18,"sainz"
1029,841,1,20,"14:38:12","23.155",23155,17-NOV-19,"giovinazzi"
989,815,1,24,"16:49:51","22.327",22327,25-MAR-18,"perez"
1029,826,1,23,"14:42:08","22.759",22759,17-NOV-19,"kvyat"
989,817,1,26,"16:52:59","21.440",21440,25-MAR-18,"ricciardo"
1029,846,1,27,"14:47:00","23.381",23381,17-NOV-19,"norris"
990,844,1,3,"18:19:24","25.563",25563,08-APR-18,"leclerc"
990,4,1,14,"18:37:30","24.993",24993,08-APR-18,"alonso"
990,154,1,18,"18:44:11","25.011",25011,08-APR-18,"grosjean"
990,828,1,23,"18:52:22","25.194",25194,08-APR-18,"ericsson"
990,838,2,28,"19:00:38","25.131",25131,08-APR-18,"vandoorne"
1029,832,1,29,"14:49:33","22.770",22770,17-NOV-19,"sainz"
990,807,2,39,"19:18:06","24.382",24382,08-APR-18,"hulkenberg"
1029,830,2,44,"15:07:03","22.657",22657,17-NOV-19,"max_verstappen"
990,154,3,45,"19:28:25","26.263",26263,08-APR-18,"grosjean"
1029,8,2,47,"15:11:48","23.841",23841,17-NOV-19,"raikkonen"
1029,840,2,53,"15:19:57","24.841",24841,17-NOV-19,"stroll"
1029,9,3,53,"15:22:16","24.873",24873,17-NOV-19,"kubica"
1029,9,4,66,"15:40:02","23.158",23158,17-NOV-19,"kubica"
1030,20,1,12,"17:34:22","25.771",25771,01-DEC-19,"vettel"
991,154,1,16,"14:40:41","22.981",22981,15-APR-18,"grosjean"
1030,840,2,23,"17:54:47","21.778",21778,01-DEC-19,"stroll"
991,822,1,19,"14:45:02","22.097",22097,15-APR-18,"bottas"
1030,847,1,32,"18:10:43","22.272",22272,01-DEC-19,"russell"
991,825,1,24,"14:53:57","22.973",22973,15-APR-18,"kevin_magnussen"
1031,8,1,24,"15:41:31","23.229",23229,05-JUL-20,"raikkonen"
991,830,2,31,"15:05:06","22.596",22596,15-APR-18,"max_verstappen"
1031,846,1,26,"15:43:33","23.637",23637,05-JUL-20,"norris"
992,8,1,1,"16:16:15","30.012",30012,29-APR-18,"raikkonen"
992,828,1,1,"16:17:16","44.107",44107,29-APR-18,"ericsson"
992,1,1,22,"16:58:07","20.377",20377,29-APR-18,"hamilton"
992,817,1,37,"17:25:09","19.925",19925,29-APR-18,"ricciardo"
992,825,2,39,"17:30:36","21.778",21778,29-APR-18,"kevin_magnussen"
992,154,2,40,"17:31:39","22.757",22757,29-APR-18,"grosjean"
993,843,1,1,"15:15:19","22.631",22631,13-MAY-18,"brendon_hartley"
1031,848,2,51,"16:15:09","21.842",21842,05-JUL-20,"albon"
993,843,2,33,"16:04:40","22.472",22472,13-MAY-18,"brendon_hartley"
1031,841,2,55,"16:22:14","22.800",22800,05-JUL-20,"giovinazzi"
994,845,1,7,"15:22:13","31.810",31810,27-MAY-18,"sirotkin"
1031,832,3,56,"16:24:08","20.064",20064,05-JUL-20,"sainz"
994,817,1,17,"15:34:32","24.542",24542,27-MAY-18,"ricciardo"
1032,830,1,24,"15:42:09","20.937",20937,12-JUL-20,"max_verstappen"
994,845,2,19,"15:38:41","25.170",25170,27-MAY-18,"sirotkin"
1032,822,1,34,"15:53:38","21.376",21376,12-JUL-20,"bottas"
994,830,1,47,"16:15:05","24.111",24111,27-MAY-18,"max_verstappen"
1032,830,2,68,"16:32:33","21.091",21091,12-JUL-20,"max_verstappen"
995,815,1,9,"14:27:34","24.086",24086,10-JUN-18,"perez"
1033,20,1,3,"15:17:50","28.286",28286,19-JUL-20,"vettel"
1015,844,2,16,"15:36:31","25.705",25705,26-MAY-19,"leclerc"
1033,830,1,4,"15:19:18","21.529",21529,19-JUL-20,"max_verstappen"
1015,841,1,44,"16:13:29","35.651",35651,26-MAY-19,"giovinazzi"
1033,841,1,4,"15:19:50","22.283",22283,19-JUL-20,"giovinazzi"
1016,832,1,3,"14:17:05","24.727",24727,09-JUN-19,"sainz"
1033,20,2,29,"15:54:50","21.880",21880,19-JUL-20,"vettel"
1016,847,1,9,"14:25:14","23.686",23686,09-JUN-19,"russell"
1033,154,1,34,"16:01:59","22.591",22591,19-JUL-20,"grosjean"
1016,822,1,30,"14:51:51","23.994",23994,09-JUN-19,"bottas"
1016,825,1,39,"15:04:54","24.381",24381,09-JUN-19,"kevin_magnussen"
1017,841,1,7,"15:25:01","30.842",30842,23-JUN-19,"giovinazzi"
1017,815,1,18,"15:42:54","37.286",37286,23-JUN-19,"perez"
1017,1,1,24,"15:51:35","30.186",30186,23-JUN-19,"hamilton"
1033,822,3,49,"16:21:27","21.572",21572,19-JUL-20,"bottas"
1017,154,1,31,"16:04:18","30.837",30837,23-JUN-19,"grosjean"
1034,817,1,12,"14:35:22","29.559",29559,02-AUG-20,"ricciardo"
1017,840,1,39,"16:16:51","30.849",30849,23-JUN-19,"stroll"
1034,8,1,12,"14:35:35","36.590",36590,02-AUG-20,"raikkonen"
1018,9,1,19,"15:36:00","21.525",21525,30-JUN-19,"kubica"
1034,830,1,13,"14:37:10","28.208",28208,02-AUG-20,"max_verstappen"
1018,841,1,24,"15:41:20","21.672",21672,30-JUN-19,"giovinazzi"
867,807,1,14,"14:28:26","21.198",21198,24-JUN-12,"hulkenberg"
867,20,1,16,"14:31:32","20.357",20357,24-JUN-12,"vettel"
867,17,1,19,"14:37:40","20.246",20246,24-JUN-12,"webber"
867,811,2,24,"14:47:48","14.659",14659,24-JUN-12,"bruno_senna"
867,154,2,28,"14:53:16","23.183",23183,24-JUN-12,"grosjean"
867,807,2,28,"14:53:50","20.332",20332,24-JUN-12,"hulkenberg"
867,817,2,37,"15:12:44","22.597",22597,24-JUN-12,"ricciardo"
867,3,2,46,"15:28:36","20.115",20115,24-JUN-12,"rosberg"
868,13,1,13,"13:24:56","25.325",25325,08-JUL-12,"massa"
868,155,1,16,"13:30:03","26.845",26845,08-JUL-12,"kobayashi"
868,10,1,18,"13:34:02","26.165",26165,08-JUL-12,"glock"
868,811,2,30,"13:53:19","26.573",26573,08-JUL-12,"bruno_senna"
868,813,1,11,"13:21:39","25.630",25630,08-JUL-12,"maldonado"
868,13,2,35,"14:01:05","25.110",25110,08-JUL-12,"massa"
868,10,2,38,"14:07:52","25.241",25241,08-JUL-12,"glock"
869,814,1,10,"14:17:02","17.899",17899,22-JUL-12,"resta"
869,30,1,14,"14:22:25","18.497",18497,22-JUL-12,"michael_schumacher"
869,20,1,20,"14:30:30","17.512",17512,22-JUL-12,"vettel"
869,811,2,25,"14:38:46","18.822",18822,22-JUL-12,"bruno_senna"
869,8,2,38,"14:55:22","17.735",17735,22-JUL-12,"raikkonen"
859,811,3,28,"14:41:14","23.289",23289,27-NOV-11,"bruno_senna"
859,30,2,32,"14:46:47","20.782",20782,27-NOV-11,"michael_schumacher"
859,3,2,42,"14:58:56","20.658",20658,27-NOV-11,"rosberg"
859,155,2,43,"15:00:26","21.231",21231,27-NOV-11,"kobayashi"
859,153,2,48,"15:07:11","21.855",21855,27-NOV-11,"alguersuari"
859,30,3,51,"15:11:49","21.373",21373,27-NOV-11,"michael_schumacher"
860,811,1,1,"17:05:23","24.599",24599,18-MAR-12,"bruno_senna"
860,17,1,14,"17:25:41","23.302",23302,18-MAR-12,"webber"
860,1,1,17,"17:30:12","22.862",22862,18-MAR-12,"hamilton"
860,817,2,22,"17:39:23","23.257",23257,18-MAR-12,"ricciardo"
860,4,2,34,"17:57:06","21.910",21910,18-MAR-12,"alonso"
860,819,2,35,"18:01:35","48.984",48984,18-MAR-12,"pic"
860,818,2,37,"18:02:41","23.569",23569,18-MAR-12,"vergne"
860,811,3,47,"18:22:20","30.888",30888,18-MAR-12,"bruno_senna"
861,18,1,4,"16:12:01","24.305",24305,25-MAR-12,"button"
861,5,1,4,"16:12:30","32.670",32670,25-MAR-12,"kovalainen"
861,813,1,5,"16:14:32","25.535",25535,25-MAR-12,"maldonado"
861,811,2,7,"16:20:17","26.269",26269,25-MAR-12,"bruno_senna"
861,808,2,13,"17:26:37","29.359",29359,25-MAR-12,"petrov"
861,813,2,14,"17:28:42","21.621",21621,25-MAR-12,"maldonado"
861,818,1,15,"17:30:48","24.216",24216,25-MAR-12,"vergne"
861,5,3,23,"17:48:07","34.109",34109,25-MAR-12,"kovalainen"
861,39,2,37,"18:18:02","27.700",27700,25-MAR-12,"karthikeyan"
861,30,3,39,"18:19:33","22.163",22163,25-MAR-12,"michael_schumacher"
861,8,3,40,"18:20:58","25.041",25041,25-MAR-12,"raikkonen"
861,20,4,47,"18:33:40","25.884",25884,25-MAR-12,"vettel"
862,808,2,29,"15:55:09","22.007",22007,15-APR-12,"petrov"
862,813,2,33,"16:01:26","21.229",21229,15-APR-12,"maldonado"
862,819,2,37,"16:09:27","23.579",23579,15-APR-12,"pic"
862,17,1,6,"15:14:20","20.474",20474,15-APR-12,"webber"
869,815,2,40,"14:58:14","18.199",18199,22-JUL-12,"perez"
869,155,2,43,"15:02:13","19.177",19177,22-JUL-12,"kobayashi"
869,13,3,47,"15:08:15","19.680",19680,22-JUL-12,"massa"
869,3,3,50,"15:11:59","18.741",18741,22-JUL-12,"rosberg"
869,813,3,57,"15:22:00","18.085",18085,22-JUL-12,"maldonado"
870,155,1,8,"14:18:40","20.234",20234,29-JUL-12,"kobayashi"
870,813,1,15,"14:28:54","20.304",20304,29-JUL-12,"maldonado"
870,5,1,17,"14:32:09","20.780",20780,29-JUL-12,"kovalainen"
870,154,1,19,"14:34:22","22.151",22151,29-JUL-12,"grosjean"
870,818,2,30,"14:51:44","19.858",19858,29-JUL-12,"vergne"
870,808,2,35,"14:59:27","20.592",20592,29-JUL-12,"petrov"
870,807,2,39,"15:04:31","20.607",20607,29-JUL-12,"hulkenberg"
870,39,2,39,"15:07:06","22.031",22031,29-JUL-12,"karthikeyan"
870,13,2,43,"15:10:12","19.917",19917,29-JUL-12,"massa"
870,817,3,47,"15:16:46","20.027",20027,29-JUL-12,"ricciardo"
870,818,4,64,"15:42:01","19.600",19600,29-JUL-12,"vergne"
871,814,1,10,"14:27:27","21.402",21402,02-SEP-12,"resta"
871,808,1,12,"14:31:42","25.972",25972,02-SEP-12,"petrov"
871,818,1,15,"14:37:19","20.660",20660,02-SEP-12,"vergne"
871,18,1,20,"14:46:43","19.668",19668,02-SEP-12,"button"
871,17,2,27,"15:00:39","20.385",20385,02-SEP-12,"webber"
871,39,2,28,"15:04:17","22.523",22523,02-SEP-12,"karthikeyan"
872,30,1,15,"14:26:24","22.247",22247,09-SEP-12,"michael_schumacher"
872,20,1,20,"14:33:51","22.303",22303,09-SEP-12,"vettel"
872,39,1,23,"14:39:30","31.745",31745,09-SEP-12,"karthikeyan"
872,20,2,34,"14:55:13","15.008",15008,09-SEP-12,"vettel"
872,808,2,40,"15:05:10","22.811",22811,09-SEP-12,"petrov"
873,808,3,30,"21:04:39","30.405",30405,23-SEP-12,"petrov"
873,3,2,33,"21:09:07","29.687",29687,23-SEP-12,"rosberg"
873,17,3,40,"21:26:54","29.348",29348,23-SEP-12,"webber"
873,807,3,50,"21:48:19","34.601",34601,23-SEP-12,"hulkenberg"
873,4,1,11,"20:25:22","29.557",29557,23-SEP-12,"alonso"
873,814,1,12,"20:27:23","31.026",31026,23-SEP-12,"resta"
844,813,4,45,"16:15:30","13.925",13925,08-MAY-11,"maldonado"
844,39,3,45,"16:17:26","24.474",24474,08-MAY-11,"karthikeyan"
845,813,1,8,"14:15:48","22.689",22689,22-MAY-11,"maldonado"
845,30,1,10,"14:18:43","20.084",20084,22-MAY-11,"michael_schumacher"
845,22,1,11,"14:20:48","29.936",29936,22-MAY-11,"barrichello"
845,5,1,16,"14:28:30","21.019",21019,22-MAY-11,"kovalainen"
845,17,2,19,"14:32:16","20.079",20079,22-MAY-11,"webber"
845,22,2,23,"14:39:40","21.226",21226,22-MAY-11,"barrichello"
845,30,2,26,"14:43:25","20.487",20487,22-MAY-11,"michael_schumacher"
845,18,2,30,"14:49:06","20.763",20763,22-MAY-11,"button"
845,22,3,35,"14:58:09","20.650",20650,22-MAY-11,"barrichello"
845,30,3,41,"15:06:21","20.451",20451,22-MAY-11,"michael_schumacher"
845,155,3,44,"15:11:40","20.500",20500,22-MAY-11,"kobayashi"
845,2,3,50,"15:20:32","20.796",20796,22-MAY-11,"heidfeld"
845,22,4,54,"15:27:32","20.637",20637,22-MAY-11,"barrichello"
846,5,1,19,"14:29:21","26.477",26477,29-MAY-11,"kovalainen"
846,39,1,25,"14:38:46","28.325",28325,29-MAY-11,"karthikeyan"
846,2,1,33,"14:48:15","25.851",25851,29-MAY-11,"heidfeld"
846,39,2,33,"14:51:08","39.917",39917,29-MAY-11,"karthikeyan"
846,3,3,53,"15:18:33","25.116",25116,29-MAY-11,"rosberg"
862,155,1,9,"15:19:30","21.551",21551,15-APR-12,"kobayashi"
862,18,1,11,"15:22:56","20.563",20563,15-APR-12,"button"
862,30,1,12,"15:24:39","21.746",21746,15-APR-12,"michael_schumacher"
862,815,1,16,"15:31:38","23.009",23009,15-APR-12,"perez"
862,819,1,19,"15:37:45","22.306",22306,15-APR-12,"pic"
863,5,1,1,"15:05:40","25.047",25047,22-APR-12,"kovalainen"
863,17,1,9,"15:18:50","22.236",22236,22-APR-12,"webber"
863,30,1,9,"15:19:05","21.979",21979,22-APR-12,"michael_schumacher"
863,39,1,10,"15:21:21","25.896",25896,22-APR-12,"karthikeyan"
863,5,2,13,"15:26:27","23.323",23323,22-APR-12,"kovalainen"
863,18,2,22,"15:41:03","22.270",22270,22-APR-12,"button"
863,4,2,23,"15:42:48","23.449",23449,22-APR-12,"alonso"
863,817,2,23,"15:43:21","22.295",22295,22-APR-12,"ricciardo"
863,154,2,25,"15:45:51","22.896",22896,22-APR-12,"grosjean"
863,39,3,32,"16:00:15","26.417",26417,22-APR-12,"karthikeyan"
863,815,3,37,"16:06:37","22.924",22924,22-APR-12,"perez"
863,817,3,38,"16:08:50","22.495",22495,22-APR-12,"ricciardo"
863,10,3,38,"16:10:20","22.933",22933,22-APR-12,"glock"
863,39,4,45,"16:22:48","24.317",24317,22-APR-12,"karthikeyan"
864,155,1,8,"14:15:44","22.260",22260,13-MAY-12,"kobayashi"
864,807,1,10,"14:18:56","20.521",20521,13-MAY-12,"hulkenberg"
864,5,1,13,"14:23:37","21.290",21290,13-MAY-12,"kovalainen"
864,39,2,22,"14:38:37","22.515",22515,13-MAY-12,"karthikeyan"
864,4,2,26,"14:42:46","20.028",20028,13-MAY-12,"alonso"
864,5,2,27,"14:45:19","22.566",22566,13-MAY-12,"kovalainen"
864,18,3,38,"15:01:44","19.888",19888,13-MAY-12,"button"
864,155,3,41,"15:06:09","21.311",21311,13-MAY-12,"kobayashi"
864,8,3,48,"15:16:02","20.073",20073,13-MAY-12,"raikkonen"
865,17,1,29,"14:42:54","25.566",25566,27-MAY-12,"webber"
865,39,1,29,"14:44:09","27.306",27306,27-MAY-12,"karthikeyan"
855,13,3,36,"16:06:46","21.100",21100,09-OCT-11,"massa"
855,16,3,37,"16:08:44","21.839",21839,09-OCT-11,"sutil"
855,816,3,37,"16:11:06","24.269",24269,09-OCT-11,"ambrosio"
855,3,3,41,"16:15:25","20.809",20809,09-OCT-11,"rosberg"
856,814,1,11,"15:23:25","22.075",22075,16-OCT-11,"resta"
856,5,1,13,"15:27:13","21.951",21951,16-OCT-11,"kovalainen"
856,67,1,14,"15:28:48","22.098",22098,16-OCT-11,"buemi"
856,813,1,16,"15:32:31","21.569",21569,16-OCT-11,"maldonado"
856,24,2,16,"15:34:32","23.544",23544,16-OCT-11,"liuzzi"
856,811,2,30,"15:59:48","21.893",21893,16-OCT-11,"bruno_senna"
856,20,2,34,"16:05:58","20.170",20170,16-OCT-11,"vettel"
856,4,2,37,"16:11:21","20.639",20639,16-OCT-11,"alonso"
856,24,3,38,"16:16:35","22.092",22092,16-OCT-11,"liuzzi"
857,10,1,1,"15:05:23","27.378",27378,30-OCT-11,"glock"
857,17,1,16,"15:28:08","21.392",21392,30-OCT-11,"webber"
857,3,1,17,"15:29:56","21.149",21149,30-OCT-11,"rosberg"
857,814,2,19,"15:33:45","24.150",24150,30-OCT-11,"resta"
857,816,1,22,"15:38:52","22.687",22687,30-OCT-11,"ambrosio"
857,817,2,32,"15:54:51","42.529",42529,30-OCT-11,"ricciardo"
857,814,3,39,"16:04:47","20.984",20984,30-OCT-11,"resta"
857,153,2,46,"16:14:27","23.084",23084,30-OCT-11,"alguersuari"
857,817,3,56,"16:32:48","28.474",28474,30-OCT-11,"ricciardo"
858,1,1,16,"17:32:01","19.439",19439,13-NOV-11,"hamilton"
858,5,1,16,"17:33:01","21.146",21146,13-NOV-11,"kovalainen"
858,811,2,20,"17:40:33","20.330",20330,13-NOV-11,"bruno_senna"
858,155,2,33,"18:03:42","23.108",23108,13-NOV-11,"kobayashi"
858,1,2,40,"18:14:22","19.350",19350,13-NOV-11,"hamilton"
858,15,2,42,"18:20:55","20.791",20791,13-NOV-11,"trulli"
859,811,1,12,"14:19:18","21.900",21900,27-NOV-11,"bruno_senna"
859,20,1,17,"14:25:24","20.927",20927,27-NOV-11,"vettel"
859,815,1,20,"14:30:05","22.221",22221,27-NOV-11,"perez"
859,24,1,21,"14:32:06","22.666",22666,27-NOV-11,"liuzzi"
